,epochs,loss,accuracy,val_loss,val_accuracy
0,0,0.6289994716644287,0.6308724880218506,0.8761543035507202,0.6333333253860474
1,1,0.6154202222824097,0.7114093899726868,0.8513447642326355,0.5833333134651184
2,2,0.590910017490387,0.6778523325920105,0.749776303768158,0.6333333253860474
3,3,0.5463220477104187,0.7248322367668152,0.6567708253860474,0.550000011920929
4,4,0.5025923848152161,0.7583892345428467,0.7785901427268982,0.6833333373069763
5,5,0.4201951026916504,0.8456375598907471,0.7139282822608948,0.6833333373069763
6,6,0.41493523120880127,0.818791925907135,0.7024716734886169,0.6666666865348816
7,7,0.4033178687095642,0.8456375598907471,0.5630386471748352,0.7333333492279053
8,8,0.33424484729766846,0.8859060406684875,0.6014324426651001,0.6666666865348816
9,9,0.3215760886669159,0.8859060406684875,0.6904542446136475,0.6666666865348816
10,10,0.3083905577659607,0.8859060406684875,0.4823121130466461,0.7833333611488342
11,11,0.26041126251220703,0.899328887462616,0.48985767364501953,0.800000011920929
12,12,0.23684103786945343,0.9127516746520996,0.43216028809547424,0.800000011920929
13,13,0.22042779624462128,0.9127516746520996,0.529479444026947,0.75
14,14,0.19604995846748352,0.926174521446228,0.45450833439826965,0.8333333134651184
15,15,0.16589799523353577,0.9448275566101074,0.5703561305999756,0.7166666388511658
16,16,0.18650874495506287,0.9127516746520996,0.48592478036880493,0.7666666507720947
17,17,0.17341400682926178,0.9395973086357117,0.5061735510826111,0.800000011920929
18,18,0.14620567858219147,0.9530201554298401,0.5858913660049438,0.7666666507720947
19,19,0.12055274099111557,0.9530201554298401,0.48390355706214905,0.800000011920929
20,20,0.09688885509967804,0.9731543660163879,0.5685940980911255,0.75
21,21,0.13541008532047272,0.9328858852386475,0.49013811349868774,0.7166666388511658
22,22,0.12069568037986755,0.9530201554298401,0.4712887406349182,0.8333333134651184
23,23,0.1384110301733017,0.9463087320327759,0.5896067023277283,0.8166666626930237
24,24,0.0838284119963646,0.9731543660163879,0.5055825114250183,0.8166666626930237
25,25,0.08469093590974808,0.9530201554298401,0.48848241567611694,0.8166666626930237
26,26,0.03311211243271828,1.0,0.45771852135658264,0.8166666626930237
27,27,0.05341367423534393,0.9731543660163879,0.5471311211585999,0.8833333253860474
28,28,0.028639931231737137,0.9932885766029358,0.5078735947608948,0.8333333134651184
29,29,0.027820216491818428,0.9932885766029358,0.511222779750824,0.8166666626930237
30,30,0.02515476569533348,1.0,0.5383676290512085,0.8166666626930237
31,31,0.01900218054652214,1.0,0.566122829914093,0.8333333134651184
32,32,0.011086751706898212,1.0,0.5553997159004211,0.8666666746139526
33,33,0.00938606821000576,1.0,0.5934275984764099,0.8166666626930237
34,34,0.00754605932161212,1.0,0.5930521488189697,0.8500000238418579
35,35,0.00588865065947175,1.0,0.5671274662017822,0.8333333134651184
36,36,0.005181096028536558,1.0,0.6216335892677307,0.8333333134651184
37,37,0.006007492076605558,1.0,0.6056591272354126,0.8333333134651184
38,38,0.0048299189656972885,1.0,0.5966680645942688,0.8333333134651184
39,39,0.002912999829277396,1.0,0.6543310284614563,0.8333333134651184
40,40,0.004111782182008028,1.0,0.6031273007392883,0.8666666746139526
41,41,0.0038449133280664682,1.0,0.631585419178009,0.8500000238418579
42,42,0.0026695558335632086,1.0,0.632144033908844,0.8333333134651184
43,43,0.0027198768220841885,1.0,0.6597045660018921,0.8333333134651184
44,44,0.0025408021174371243,1.0,0.6394224166870117,0.8666666746139526
45,45,0.002470714505761862,1.0,0.6640370488166809,0.800000011920929
46,46,0.002103483537212014,1.0,0.6591773629188538,0.8333333134651184
47,47,0.0019864877685904503,1.0,0.6720570921897888,0.8333333134651184
48,48,0.0020480623934417963,1.0,0.6526817083358765,0.8500000238418579
49,49,0.0016813110560178757,1.0,0.6733101010322571,0.8666666746139526
50,50,0.0017068474553525448,1.0,0.6708968281745911,0.8666666746139526
51,51,0.0014418089995160699,1.0,0.6886844038963318,0.8500000238418579
52,52,0.0015782221453264356,1.0,0.6669884920120239,0.8666666746139526
53,53,0.0015713355969637632,1.0,0.6887609958648682,0.8666666746139526
54,54,0.0011798813939094543,1.0,0.6863657832145691,0.8333333134651184
55,55,0.0011000012746080756,1.0,0.7139365077018738,0.8333333134651184
56,56,0.0011899539967998862,1.0,0.6584323644638062,0.8666666746139526
57,57,0.0014472694601863623,1.0,0.742063581943512,0.8500000238418579
58,58,0.0009146263473667204,1.0,0.7185400724411011,0.8500000238418579
59,59,0.0011030000168830156,1.0,0.7094888091087341,0.8666666746139526
60,60,0.0010312228696420789,1.0,0.7206801176071167,0.8666666746139526
61,61,0.0008805182878859341,1.0,0.7235268950462341,0.8666666746139526
62,62,0.0008926947484724224,1.0,0.7197650671005249,0.8666666746139526
63,63,0.0008642823668196797,1.0,0.7203085422515869,0.8666666746139526
64,64,0.0008320225169882178,1.0,0.7343040108680725,0.8500000238418579
65,65,0.0008255295106209815,1.0,0.7277436852455139,0.8666666746139526
66,66,0.000786196265835315,1.0,0.7320773601531982,0.8666666746139526
67,67,0.000760293158236891,1.0,0.7195640206336975,0.8666666746139526
68,68,0.0006378694088198245,1.0,0.734930694103241,0.8666666746139526
69,69,0.0006917393184266984,1.0,0.7509720921516418,0.8500000238418579
70,70,0.0007531075971201062,1.0,0.7332185506820679,0.8666666746139526
71,71,0.0005338001064956188,1.0,0.745610773563385,0.8666666746139526
72,72,0.0006085702334530652,1.0,0.7365638017654419,0.8666666746139526
73,73,0.0005757819744758308,1.0,0.7580800652503967,0.8500000238418579
74,74,0.00048502779100090265,1.0,0.7691650986671448,0.8500000238418579
75,75,0.0006502678152173758,1.0,0.7443991303443909,0.8666666746139526
76,76,0.0005477226804941893,1.0,0.7583089470863342,0.8666666746139526
77,77,0.0005595666007138789,1.0,0.7434338927268982,0.8666666746139526
78,78,0.00047771618119440973,1.0,0.7731465101242065,0.8500000238418579
79,79,0.00046478508738800883,1.0,0.7584421634674072,0.8666666746139526
80,80,0.00046906486386433244,1.0,0.7580496072769165,0.8666666746139526
81,81,0.0004524476535152644,1.0,0.7680831551551819,0.8666666746139526
82,82,0.00043663897668011487,1.0,0.7744499444961548,0.8666666746139526
83,83,0.0003954727726522833,1.0,0.7786648869514465,0.8500000238418579
84,84,0.0004551873716991395,1.0,0.7672409415245056,0.8666666746139526
85,85,0.0003107715165242553,1.0,0.7688440084457397,0.8666666746139526
86,86,0.00046929926611483097,1.0,0.7839676141738892,0.8666666746139526
87,87,0.00031716981902718544,1.0,0.7890900373458862,0.8500000238418579
88,88,0.00034894689451903105,1.0,0.7806665301322937,0.8666666746139526
89,89,0.00041199210681952536,1.0,0.781022310256958,0.8666666746139526
90,90,0.0003590277920011431,1.0,0.7991222739219666,0.8500000238418579
91,91,0.0003239342477172613,1.0,0.7825168967247009,0.8666666746139526
92,92,0.0003530382236931473,1.0,0.7891778349876404,0.8666666746139526
93,93,0.00033014186192303896,1.0,0.7833244204521179,0.8666666746139526
94,94,0.0001312646927544847,1.0,0.7861626744270325,0.8666666746139526
95,95,,,,
96,96,,,,
97,97,,,,
98,98,,,,
99,99,,,,
